Site,session_id,age
mTurk,7518341,21
mTurk,7518342,22
mTurk,7518343,25
mTurk,7518344,38
mTurk,7518345,NA
mTurk,7476242,50
mTurk,7477792,22
mTurk,7518346,23
mTurk,7518347,22
mTurk,7518349,39
mTurk,7518350,27
mTurk,7518351,36
mTurk,7518355,31
mTurk,7518357,32
mTurk,7518358,36
mTurk,7518359,33
mTurk,7518361,57
mTurk,7477848,NA
mTurk,7518362,43
mTurk,7518363,40
mTurk,7518364,35
mTurk,7518365,NA
mTurk,7518366,NA
mTurk,7518370,26
mTurk,7518372,58
mTurk,7518373,41
mTurk,7518377,32
mTurk,7518378,NA
mTurk,7477936,55
mTurk,7518379,NA
mTurk,7518386,40
mTurk,7518387,21
mTurk,7518389,57
mTurk,7518408,28
mTurk,7518414,44
mTurk,7518427,40
mTurk,7518430,25
mTurk,7518435,39
mTurk,7518443,35
mTurk,7478066,31
mTurk,7518461,NA
mTurk,7518465,36
mTurk,7518480,36
mTurk,7518481,32
mTurk,7518528,27
mTurk,7518534,44
mTurk,7518538,49
mTurk,7518540,41
mTurk,7518556,35
mTurk,7518624,NA
mTurk,7478095,NA
mTurk,7518671,NA
mTurk,7518688,60
mTurk,7519048,NA
mTurk,7519083,27
mTurk,7538255,25
mTurk,7538259,26
mTurk,7538261,NA
mTurk,7538262,29
mTurk,7538265,24
mTurk,7538266,31
mTurk,7478116,48
mTurk,7538267,NA
mTurk,7538269,39
mTurk,7538271,29
mTurk,7538274,32
mTurk,7538276,39
mTurk,7538278,35
mTurk,7538283,37
mTurk,7538285,27
mTurk,7538288,23
mTurk,7538296,36
mTurk,7478131,59
mTurk,7538310,25
mTurk,7538359,NA
mTurk,7538364,57
mTurk,7538366,23
mTurk,7538368,39
mTurk,7538369,59
mTurk,7538384,NA
mTurk,7541434,NA
mTurk,7541435,21
mTurk,7541437,33
mTurk,7478153,32
mTurk,7541438,NA
mTurk,7541440,30
mTurk,7541441,37
mTurk,7541442,NA
mTurk,7541443,27
mTurk,7541445,31
mTurk,7541446,33
mTurk,7541450,24
mTurk,7541451,31
mTurk,7541456,38
mTurk,7478188,44
mTurk,7541458,29
mTurk,7541465,67
mTurk,7541486,39
mTurk,7541488,57
mTurk,7541489,24
mTurk,7541490,19
mTurk,7541494,34
mTurk,7541497,30
mTurk,7541505,22
mTurk,7541509,28
mTurk,7478234,54
mTurk,7543320,NA
mTurk,7543322,48
mTurk,7543323,36
mTurk,7543324,NA
mTurk,7543325,23
mTurk,7543327,33
mTurk,7543330,27
mTurk,7543331,19
mTurk,7543333,36
mTurk,7543336,28
mTurk,7476245,68
mTurk,7478244,50
mTurk,7543339,40
mTurk,7543340,51
mTurk,7543342,31
mTurk,7543350,34
mTurk,7543356,23
mTurk,7543357,NA
mTurk,7543361,32
mTurk,7543368,NA
mTurk,7543370,41
mTurk,7543378,36
mTurk,7478275,25
mTurk,7543383,26
mTurk,7543384,32
mTurk,7543425,31
mTurk,7543483,27
mTurk,7545192,30
mTurk,7545193,31
mTurk,7545194,28
mTurk,7545195,19
mTurk,7545196,19
mTurk,7545197,NA
mTurk,7478305,44
mTurk,7545198,NA
mTurk,7545199,25
mTurk,7545201,26
mTurk,7545202,36
mTurk,7545203,39
mTurk,7545204,27
mTurk,7545205,53
mTurk,7545206,22
mTurk,7545207,20
mTurk,7545208,NA
mTurk,7478463,31
mTurk,7545209,35
mTurk,7545218,29
mTurk,7545219,25
mTurk,7545223,26
mTurk,7545236,32
mTurk,7545240,37
mTurk,7545281,36
mTurk,7545372,NA
mTurk,7545382,33
mTurk,7550052,35
mTurk,7478565,NA
mTurk,7550053,28
mTurk,7550055,34
mTurk,7550057,25
mTurk,7550058,30
mTurk,7550059,NA
mTurk,7550060,33
mTurk,7550061,33
mTurk,7550062,24
mTurk,7550065,26
mTurk,7550067,32
mTurk,7478568,NA
mTurk,7550068,NA
mTurk,7550072,22
mTurk,7550076,32
mTurk,7550078,32
mTurk,7550079,32
mTurk,7550080,35
mTurk,7550083,33
mTurk,7550085,39
mTurk,7550091,62
mTurk,7550105,NA
mTurk,7478571,28
mTurk,7550123,25
mTurk,7550172,36
mTurk,7552407,NA
mTurk,7552408,23
mTurk,7552409,25
mTurk,7552410,NA
mTurk,7552411,NA
mTurk,7552412,18
mTurk,7552414,35
mTurk,7552415,NA
mTurk,7478611,NA
mTurk,7552416,32
mTurk,7552417,39
mTurk,7552419,NA
mTurk,7552420,26
mTurk,7552422,NA
mTurk,7552423,55
mTurk,7552424,43
mTurk,7552425,NA
mTurk,7552426,54
mTurk,7552428,30
mTurk,7478623,28
mTurk,7552431,NA
mTurk,7552433,28
mTurk,7552437,32
mTurk,7552448,NA
mTurk,7552457,38
mTurk,7552468,42
mTurk,7552470,28
mTurk,7552474,31
mTurk,7552481,25
mTurk,7552510,44
mTurk,7478625,30
mTurk,7552511,33
mTurk,7552537,25
mTurk,7552573,26
mTurk,7556051,42
mTurk,7556052,48
mTurk,7556054,25
mTurk,7556056,26
mTurk,7556057,39
mTurk,7556058,36
mTurk,7556061,50
mTurk,7476247,NA
mTurk,7478627,53
mTurk,7556062,NA
mTurk,7556064,NA
mTurk,7556066,19
mTurk,7556067,33
mTurk,7556069,NA
mTurk,7556070,30
mTurk,7556072,32
mTurk,7556073,29
mTurk,7556074,NA
mTurk,7556075,31
mTurk,7478629,63
mTurk,7556076,25
mTurk,7556083,51
mTurk,7556088,26
mTurk,7556093,NA
mTurk,7556129,28
mTurk,7556155,25
mTurk,7556166,NA
mTurk,7556231,39
mTurk,7556235,29
mTurk,7556236,41
mTurk,7478633,40
mTurk,7556343,NA
mTurk,7558155,34
mTurk,7558158,NA
mTurk,7558159,64
mTurk,7558160,NA
mTurk,7558161,43
mTurk,7558162,27
mTurk,7558165,NA
mTurk,7558167,25
mTurk,7558168,NA
mTurk,7478642,33
mTurk,7558169,35
mTurk,7558170,42
mTurk,7558172,26
mTurk,7558173,37
mTurk,7558174,30
mTurk,7558177,36
mTurk,7558178,40
mTurk,7558181,NA
mTurk,7558182,61
mTurk,7558187,21
mTurk,7478643,24
mTurk,7558188,NA
mTurk,7558194,56
mTurk,7558195,NA
mTurk,7558205,66
mTurk,7558211,31
mTurk,7558213,61
mTurk,7558223,NA
mTurk,7558274,47
mTurk,7563249,27
mTurk,7563250,27
mTurk,7478647,19
mTurk,7563251,NA
mTurk,7563255,24
mTurk,7563257,34
mTurk,7563258,42
mTurk,7563259,61
mTurk,7563261,35
mTurk,7563263,46
mTurk,7563264,25
mTurk,7563265,28
mTurk,7563266,36
mTurk,7478725,37
mTurk,7563272,25
mTurk,7563276,39
mTurk,7563278,NA
mTurk,7563279,NA
mTurk,7563285,29
mTurk,7563290,28
mTurk,7563298,36
mTurk,7563307,23
mTurk,7563310,NA
mTurk,7563327,28
mTurk,7478862,33
mTurk,7563328,22
mTurk,7563404,21
mTurk,7566561,34
mTurk,7566562,18
mTurk,7566563,33
mTurk,7566565,NA
mTurk,7566567,26
mTurk,7566568,61
mTurk,7566569,25
mTurk,7566570,39
mTurk,7478885,NA
mTurk,7566571,31
mTurk,7566574,27
mTurk,7566575,26
mTurk,7566577,47
mTurk,7566579,43
mTurk,7566581,24
mTurk,7566582,46
mTurk,7566583,24
mTurk,7566591,32
mTurk,7566606,26
mTurk,7478925,28
mTurk,7566630,39
mTurk,7566636,NA
mTurk,7566644,31
mTurk,7566659,27
mTurk,7566741,32
mTurk,7572911,29
mTurk,7572912,30
mTurk,7572913,NA
mTurk,7572915,NA
mTurk,7572916,32
mTurk,7476248,42
mTurk,7478941,27
mTurk,7572917,25
mTurk,7572918,24
mTurk,7572921,28
mTurk,7572922,24
mTurk,7572923,43
mTurk,7572924,31
mTurk,7572925,NA
mTurk,7572928,27
mTurk,7572930,21
mTurk,7572933,21
mTurk,7479012,43
mTurk,7572936,28
mTurk,7572937,33
mTurk,7572938,25
mTurk,7572939,48
mTurk,7572947,53
mTurk,7572955,38
mTurk,7572960,60
mTurk,7572965,NA
mTurk,7572986,25
mTurk,7573011,36
mTurk,7479014,49
mTurk,7574182,46
mTurk,7574183,33
mTurk,7574184,26
mTurk,7574185,41
mTurk,7574186,37
mTurk,7574187,50
mTurk,7574188,NA
mTurk,7574189,39
mTurk,7574190,28
mTurk,7574192,33
mTurk,7480312,44
mTurk,7574193,26
mTurk,7574194,NA
mTurk,7574195,44
mTurk,7574197,NA
mTurk,7574198,29
mTurk,7574200,29
mTurk,7574201,34
mTurk,7574202,38
mTurk,7574203,24
mTurk,7574204,24
mTurk,7480318,NA
mTurk,7574205,NA
mTurk,7574218,60
mTurk,7574221,28
mTurk,7574222,NA
mTurk,7574301,43
mTurk,7578297,43
mTurk,7578298,24
mTurk,7578299,NA
mTurk,7578300,27
mTurk,7578301,NA
mTurk,7480327,27
mTurk,7578302,20
mTurk,7578303,NA
mTurk,7578304,32
mTurk,7578305,25
mTurk,7578306,29
mTurk,7578309,38
mTurk,7578310,58
mTurk,7578311,NA
mTurk,7578312,24
mTurk,7578314,NA
mTurk,7480435,35
mTurk,7578316,72
mTurk,7578318,24
mTurk,7578319,34
mTurk,7578324,36
mTurk,7578327,28
mTurk,7578329,61
mTurk,7578334,NA
mTurk,7578342,NA
mTurk,7578343,NA
mTurk,7578344,NA
mTurk,7480591,NA
mTurk,7578349,25
mTurk,7578350,NA
mTurk,7578379,46
mTurk,7578380,NA
mTurk,7578381,29
mTurk,7578388,34
mTurk,7578393,NA
mTurk,7578421,NA
mTurk,7578443,26
mTurk,7580518,34
mTurk,7480633,29
mTurk,7580519,38
mTurk,7580520,34
mTurk,7580521,42
mTurk,7580522,25
mTurk,7580523,NA
mTurk,7580524,30
mTurk,7580526,41
mTurk,7580527,25
mTurk,7580528,24
mTurk,7580529,24
mTurk,7480685,NA
mTurk,7580531,28
mTurk,7580533,29
mTurk,7580534,31
mTurk,7580536,NA
mTurk,7580537,47
mTurk,7580538,NA
mTurk,7580539,28
mTurk,7580548,29
mTurk,7580557,39
mTurk,7580558,36
mTurk,7476280,NA
mTurk,7480686,26
mTurk,7580589,44
mTurk,7580628,42
mTurk,7580771,39
mTurk,7598312,NA
mTurk,7598313,NA
mTurk,7598315,28
mTurk,7598318,39
mTurk,7598323,NA
mTurk,7598329,26
mTurk,7598342,NA
mTurk,7480763,NA
mTurk,7598351,19
mTurk,7598363,NA
mTurk,7598371,31
mTurk,7598379,44
mTurk,7598404,28
mTurk,7598587,NA
mTurk,7598596,56
mTurk,7598600,47
mTurk,7598828,26
mTurk,7598900,NA
mTurk,7480857,29
mTurk,7598936,32
mTurk,7599008,31
mTurk,7599060,27
mTurk,7599118,NA
mTurk,7599142,23
mTurk,7599214,25
mTurk,7599279,NA
mTurk,7599321,39
mTurk,7599393,39
mTurk,7599424,28
mTurk,7480868,65
mTurk,7599626,26
mTurk,7599644,NA
mTurk,7599702,NA
mTurk,7600137,29
mTurk,7602612,29
mTurk,7602614,31
mTurk,7602615,NA
mTurk,7602617,23
mTurk,7602622,57
mTurk,7602628,28
mTurk,7481222,35
mTurk,7602639,NA
mTurk,7602656,21
mTurk,7602662,NA
mTurk,7602681,27
mTurk,7602702,NA
mTurk,7602711,55
mTurk,7602807,27
mTurk,7602823,50
mTurk,7602832,NA
mTurk,7602837,NA
mTurk,7481278,59
mTurk,7602840,34
mTurk,7602854,45
mTurk,7602869,37
mTurk,7602881,NA
mTurk,7602960,NA
mTurk,7602982,26
mTurk,7603001,49
mTurk,7603013,27
mTurk,7603156,43
mTurk,7603170,23
mTurk,7481596,29
mTurk,7603227,43
mTurk,7603650,NA
mTurk,7603852,28
mTurk,7608747,25
mTurk,7608753,20
mTurk,7608755,NA
mTurk,7608756,NA
mTurk,7608757,38
mTurk,7608758,44
mTurk,7608760,36
mTurk,7481694,NA
mTurk,7608762,NA
mTurk,7608763,48
mTurk,7608764,49
mTurk,7608766,NA
mTurk,7608767,69
mTurk,7608770,35
mTurk,7608771,28
mTurk,7608772,30
mTurk,7608783,50
mTurk,7608786,28
mTurk,7482181,NA
mTurk,7608828,24
mTurk,7608834,50
mTurk,7608841,29
mTurk,7608850,34
mTurk,7608862,59
mTurk,7608941,24
mTurk,7609117,35
mTurk,7611549,38
mTurk,7611552,61
mTurk,7611554,35
mTurk,7482455,33
mTurk,7611556,59
mTurk,7611557,36
mTurk,7611562,52
mTurk,7611566,49
mTurk,7611567,20
mTurk,7611569,28
mTurk,7611571,32
mTurk,7611574,36
mTurk,7611584,NA
mTurk,7611720,22
mTurk,7476307,46
mTurk,7482561,41
mTurk,7611724,NA
mTurk,7611740,33
mTurk,7611751,33
mTurk,7611780,39
mTurk,7611790,41
mTurk,7611797,26
mTurk,7612014,36
mTurk,7612031,NA
mTurk,7612049,24
mTurk,7616901,30
mTurk,7483295,38
mTurk,7616905,44
mTurk,7616907,53
mTurk,7616908,22
mTurk,7616909,36
mTurk,7616912,NA
mTurk,7616914,32
mTurk,7616915,31
mTurk,7616921,33
mTurk,7616922,45
mTurk,7616925,NA
mTurk,7483891,37
mTurk,7616926,NA
mTurk,7616928,32
mTurk,7616931,21
mTurk,7616933,30
mTurk,7616938,24
mTurk,7616949,26
mTurk,7616950,NA
mTurk,7616969,NA
mTurk,7617010,26
mTurk,7617011,32
mTurk,7484342,42
mTurk,7617089,29
mTurk,7617102,33
mTurk,7617282,55
mTurk,7617308,32
mTurk,7617321,30
mTurk,7617353,NA
mTurk,7617361,NA
mTurk,7617364,28
mTurk,7484355,28
mTurk,7485234,34
mTurk,7487446,NA
mTurk,7488347,52
mTurk,7488841,24
mTurk,7489122,28
mTurk,7476316,46
mTurk,7501172,37
mTurk,7501174,38
mTurk,7501176,44
mTurk,7501185,NA
mTurk,7501200,NA
mTurk,7501214,30
mTurk,7501234,25
mTurk,7501242,42
mTurk,7501293,NA
mTurk,7501506,35
mTurk,7477705,53
mTurk,7501527,25
mTurk,7501576,NA
mTurk,7501981,NA
mTurk,7502252,58
mTurk,7502574,32
mTurk,7503680,30
mTurk,7503691,NA
mTurk,7504361,28
mTurk,7505245,NA
mTurk,7506252,25
NovaSoutheasternUniversity,7415350,almost 19
NovaSoutheasternUniversity,7562468,18
NovaSoutheasternUniversity,7562960,18
NovaSoutheasternUniversity,7567524,18
NovaSoutheasternUniversity,7567684,18
NovaSoutheasternUniversity,7568017,18
NovaSoutheasternUniversity,7569890,18
NovaSoutheasternUniversity,7570000,28
NovaSoutheasternUniversity,7570132,33
NovaSoutheasternUniversity,7570370,18
NovaSoutheasternUniversity,7570584,18
NovaSoutheasternUniversity,NA,NA
NovaSoutheasternUniversity,NA,NA
NovaSoutheasternUniversity,7572710,21
NovaSoutheasternUniversity,7574137,18
NovaSoutheasternUniversity,7574208,19
NovaSoutheasternUniversity,7574305,18
NovaSoutheasternUniversity,7574404,18
NovaSoutheasternUniversity,7574551,18
NovaSoutheasternUniversity,7578253,18
NovaSoutheasternUniversity,7578686,20
NovaSoutheasternUniversity,7578758,18
NovaSoutheasternUniversity,7415682,18
NovaSoutheasternUniversity,7581019,18
NovaSoutheasternUniversity,7581136,19
NovaSoutheasternUniversity,NA,NA
NovaSoutheasternUniversity,7596431,18
NovaSoutheasternUniversity,7597229,25
NovaSoutheasternUniversity,7597484,18
NovaSoutheasternUniversity,7603742,18
NovaSoutheasternUniversity,7603904,13
NovaSoutheasternUniversity,7604228,18
NovaSoutheasternUniversity,7607345,18
NovaSoutheasternUniversity,7415903,18
NovaSoutheasternUniversity,7607499,18
NovaSoutheasternUniversity,7608020,19
NovaSoutheasternUniversity,7608885,18
NovaSoutheasternUniversity,NA,NA
NovaSoutheasternUniversity,NA,NA
NovaSoutheasternUniversity,7616043,19
NovaSoutheasternUniversity,7616148,18
NovaSoutheasternUniversity,7616468,18
NovaSoutheasternUniversity,7616703,19
NovaSoutheasternUniversity,7419619,18
NovaSoutheasternUniversity,NA,NA
NovaSoutheasternUniversity,7420288,18
NovaSoutheasternUniversity,7420512,18
NovaSoutheasternUniversity,7420667,18
NovaSoutheasternUniversity,7422555,18
NovaSoutheasternUniversity,7423126,18
NovaSoutheasternUniversity,7423371,19
NovaSoutheasternUniversity,7425142,24
NovaSoutheasternUniversity,7425246,18
NovaSoutheasternUniversity,7425508,18
NovaSoutheasternUniversity,NA,NA
NovaSoutheasternUniversity,7425756,21
NovaSoutheasternUniversity,7425891,21
NovaSoutheasternUniversity,7426023,18
NovaSoutheasternUniversity,7427617,19
NovaSoutheasternUniversity,7428315,26
NovaSoutheasternUniversity,7430585,19
NovaSoutheasternUniversity,7430779,18
NovaSoutheasternUniversity,7430914,18
NovaSoutheasternUniversity,7431207,24
NovaSoutheasternUniversity,NA,NA
NovaSoutheasternUniversity,7435182,19
NovaSoutheasternUniversity,7435270,18
NovaSoutheasternUniversity,7436847,19
NovaSoutheasternUniversity,7436881,49
NovaSoutheasternUniversity,7437558,18
NovaSoutheasternUniversity,7437782,20
NovaSoutheasternUniversity,7438089,18
NovaSoutheasternUniversity,7440002,18
NovaSoutheasternUniversity,7440119,18
NovaSoutheasternUniversity,7440263,18
NovaSoutheasternUniversity,7440424,18
NovaSoutheasternUniversity,7440744,19
NovaSoutheasternUniversity,7441079,18
NovaSoutheasternUniversity,7444184,18
NovaSoutheasternUniversity,NA,NA
NovaSoutheasternUniversity,7446584,18
NovaSoutheasternUniversity,7447123,18
NovaSoutheasternUniversity,7451743,18
NovaSoutheasternUniversity,NA,NA
NovaSoutheasternUniversity,7452365,18
NovaSoutheasternUniversity,7453912,18
NovaSoutheasternUniversity,7454471,18
NovaSoutheasternUniversity,7454639,25
NovaSoutheasternUniversity,7455148,26
NovaSoutheasternUniversity,7457027,19
NovaSoutheasternUniversity,7457776,19
NovaSoutheasternUniversity,NA,NA
NovaSoutheasternUniversity,NA,NA
NovaSoutheasternUniversity,7461792,20
NovaSoutheasternUniversity,7462061,18
NovaSoutheasternUniversity,7466928,18
NovaSoutheasternUniversity,7467179,18
NovaSoutheasternUniversity,7467437,21
NovaSoutheasternUniversity,7467549,18
NovaSoutheasternUniversity,7412374,18
NovaSoutheasternUniversity,7471726,18
NovaSoutheasternUniversity,7472090,18
NovaSoutheasternUniversity,NA,NA
NovaSoutheasternUniversity,7504352,22
NovaSoutheasternUniversity,7505006,18
NovaSoutheasternUniversity,7507167,21
NovaSoutheasternUniversity,7509474,18
NovaSoutheasternUniversity,7510347,19
NovaSoutheasternUniversity,7510754,19
NovaSoutheasternUniversity,7511091,18
NovaSoutheasternUniversity,7413281,22
NovaSoutheasternUniversity,7531984,21
NovaSoutheasternUniversity,7540663,18
NovaSoutheasternUniversity,7541473,19
NovaSoutheasternUniversity,7544765,18
NovaSoutheasternUniversity,7544863,18
NovaSoutheasternUniversity,7545464,18
NovaSoutheasternUniversity,7549820,19
NovaSoutheasternUniversity,7551921,18
NovaSoutheasternUniversity,NA,NA
NovaSoutheasternUniversity,NA,NA
NovaSoutheasternUniversity,7415209,21
NovaSoutheasternUniversity,7553842,18
NovaSoutheasternUniversity,7553920,19
NovaSoutheasternUniversity,7554054,20
NovaSoutheasternUniversity,7554356,18
NovaSoutheasternUniversity,7556599,19
NovaSoutheasternUniversity,7558191,18
NovaSoutheasternUniversity,7558229,20
NovaSoutheasternUniversity,7558476,21
NovaSoutheasternUniversity,7558628,27
NovaSoutheasternUniversity,NA,NA
NovaSoutheasternUniversity,7552072,18
NovaSoutheasternUniversity,7558868,NA
NovaSoutheasternUniversity,7558910,18
NovaSoutheasternUniversity,7425623,19
NovaSoutheasternUniversity,7420163,18
NovaSoutheasternUniversity,7571058,19
NovaSoutheasternUniversity,7415526,18
NovaSoutheasternUniversity,7612291,18
NovaSoutheasternUniversity,7459466,21
NovaSoutheasternUniversity,7460306,18
NovaSoutheasternUniversity,7452008,18
NovaSoutheasternUniversity,7430540,NA
NovaSoutheasternUniversity,7434841,18
NovaSoutheasternUniversity,7552327,21
NovaSoutheasternUniversity,7444525,18
NovaSoutheasternUniversity,7501983,19
NovaSoutheasternUniversity,7581303,20
NovaSoutheasternUniversity,7609132,18
